Samples	Data Label	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
TCGA-85-7710-01	LUNG	0.02459016393442623	0.07377049180327869	0.1680327868852459	0.13524590163934427	0.26229508196721313	0.06147540983606557	0.036885245901639344	0.0	0.14754098360655737	0.09016393442622951	0.0
TCGA-85-7843-01	LUNG	0.013651877133105802	0.09556313993174062	0.2354948805460751	0.034129692832764506	0.22184300341296928	0.05802047781569966	0.034129692832764506	0.013651877133105802	0.17747440273037543	0.09897610921501707	0.017064846416382253
TCGA-85-7844-01	LUNG	0.032407407407407406	0.08333333333333333	0.3101851851851852	0.009259259259259259	0.2361111111111111	0.07407407407407407	0.06018518518518518	0.004629629629629629	0.023148148148148147	0.1527777777777778	0.013888888888888888
TCGA-85-7950-01	LUNG	0.027439024390243903	0.04878048780487805	0.42073170731707316	0.08231707317073171	0.09146341463414634	0.04573170731707317	0.024390243902439025	0.012195121951219513	0.125	0.0975609756097561	0.024390243902439025
TCGA-85-8048-01	LUNG	0.06578947368421052	0.02631578947368421	0.3223684210526316	0.05921052631578947	0.1513157894736842	0.07236842105263158	0.13157894736842105	0.0	0.06578947368421052	0.10526315789473684	0.0
TCGA-85-8049-01	LUNG	0.026217228464419477	0.07865168539325842	0.3408239700374532	0.07116104868913857	0.1647940074906367	0.06367041198501873	0.0449438202247191	0.04119850187265917	0.052434456928838954	0.07865168539325842	0.03745318352059925
TCGA-85-8052-01	LUNG	0.038461538461538464	0.10256410256410256	0.17307692307692307	0.05128205128205128	0.23717948717948717	0.12179487179487179	0.03205128205128205	0.01282051282051282	0.04487179487179487	0.14102564102564102	0.04487179487179487
TCGA-85-8070-01	LUNG	0.010830324909747292	0.06498194945848375	0.3104693140794224	0.05054151624548736	0.2743682310469314	0.05776173285198556	0.02888086642599278	0.010830324909747292	0.09025270758122744	0.07942238267148015	0.021660649819494584
TCGA-85-8071-01	LUNG	0.01867219917012448	0.08506224066390042	0.3941908713692946	0.06016597510373444	0.2551867219917012	0.05394190871369295	0.008298755186721992	0.0	0.04564315352697095	0.06016597510373444	0.01867219917012448
TCGA-85-8072-01	LUNG	0.00881057268722467	0.0881057268722467	0.20704845814977973	0.05286343612334802	0.2555066079295154	0.030837004405286344	0.15418502202643172	0.0	0.048458149779735685	0.1145374449339207	0.039647577092511016
TCGA-85-8276-01	LUNG	0.02849002849002849	0.09116809116809117	0.25925925925925924	0.014245014245014245	0.2564102564102564	0.03133903133903134	0.017094017094017096	0.02564102564102564	0.10256410256410256	0.15384615384615385	0.019943019943019943
TCGA-85-8277-01	LUNG	0.03986710963455149	0.07641196013289037	0.2159468438538206	0.1461794019933555	0.27906976744186046	0.053156146179401995	0.059800664451827246	0.0	0.0664451827242525	0.053156146179401995	0.009966777408637873
TCGA-85-8287-01	LUNG	0.015772870662460567	0.0694006309148265	0.2870662460567823	0.056782334384858045	0.2302839116719243	0.022082018927444796	0.06624605678233439	0.0031545741324921135	0.08832807570977919	0.13249211356466878	0.028391167192429023
TCGA-85-8288-01	LUNG	0.01639344262295082	0.08524590163934426	0.26229508196721313	0.05245901639344262	0.20655737704918034	0.08196721311475409	0.13114754098360656	0.003278688524590164	0.05245901639344262	0.06557377049180328	0.04262295081967213
TCGA-85-8350-01	LUNG	0.0475	0.05	0.4475	0.0825	0.195	0.065	0.0	0.0	0.0625	0.0375	0.0125
TCGA-85-8351-01	LUNG	0.0106951871657754	0.06951871657754011	0.22994652406417113	0.0427807486631016	0.24598930481283424	0.16042780748663102	0.0106951871657754	0.0053475935828877	0.08021390374331551	0.12299465240641712	0.0213903743315508
TCGA-85-8352-01	LUNG	0.039755351681957186	0.07033639143730887	0.3516819571865443	0.009174311926605505	0.2691131498470948	0.021406727828746176	0.021406727828746176	0.04281345565749235	0.12844036697247707	0.03669724770642202	0.009174311926605505
TCGA-85-8353-01	LUNG	0.02702702702702703	0.07207207207207207	0.28378378378378377	0.05855855855855856	0.30180180180180183	0.08108108108108109	0.0	0.0	0.04054054054054054	0.11261261261261261	0.02252252252252252
TCGA-85-8354-01	LUNG	0.03690036900369004	0.0	0.17712177121771217	0.1070110701107011	0.22509225092250923	0.01845018450184502	0.11439114391143912	0.04059040590405904	0.1881918819188192	0.09225092250922509	0.0
TCGA-85-8355-01	LUNG	0.010638297872340425	0.09574468085106383	0.30141843971631205	0.09574468085106383	0.2978723404255319	0.0	0.08156028368794327	0.010638297872340425	0.010638297872340425	0.0851063829787234	0.010638297872340425
TCGA-85-8479-01	LUNG	0.06756756756756757	0.08108108108108109	0.14189189189189189	0.06756756756756757	0.21621621621621623	0.0945945945945946	0.18243243243243243	0.006756756756756757	0.02702702702702703	0.11486486486486487	0.0
TCGA-85-8481-01	LUNG	0.01288659793814433	0.07474226804123711	0.45618556701030927	0.02577319587628866	0.13402061855670103	0.03608247422680412	0.041237113402061855	0.002577319587628866	0.06701030927835051	0.13402061855670103	0.015463917525773196
TCGA-85-8580-01	LUNG	0.029239766081871343	0.029239766081871343	0.35964912280701755	0.008771929824561403	0.2953216374269006	0.03508771929824561	0.02631578947368421	0.06725146198830409	0.02046783625730994	0.11403508771929824	0.014619883040935672
TCGA-85-8582-01	LUNG	0.03807106598984772	0.025380710659898477	0.5558375634517766	0.0025380710659898475	0.19543147208121828	0.050761421319796954	0.015228426395939087	0.0025380710659898475	0.06091370558375635	0.030456852791878174	0.02284263959390863
TCGA-85-8584-01	LUNG	0.00909090909090909	0.09090909090909091	0.5333333333333333	0.05454545454545454	0.1393939393939394	0.00909090909090909	0.03636363636363636	0.024242424242424242	0.0696969696969697	0.021212121212121213	0.012121212121212121
TCGA-85-8664-01	LUNG	0.03558718861209965	0.014234875444839857	0.3487544483985765	0.046263345195729534	0.23487544483985764	0.0498220640569395	0.0711743772241993	0.017793594306049824	0.08540925266903915	0.07829181494661921	0.017793594306049824
TCGA-85-8666-01	LUNG	0.05067567567567568	0.07094594594594594	0.34459459459459457	0.02702702702702703	0.23986486486486486	0.02364864864864865	0.013513513513513514	0.02702702702702703	0.0945945945945946	0.08445945945945946	0.02364864864864865
TCGA-85-A4CL-01	LUNG	0.07156673114119923	0.005802707930367505	0.05705996131528046	0.3481624758220503	0.029013539651837523	0.013539651837524178	0.013539651837524178	0.04642166344294004	0.4148936170212766	0.0	0.0
TCGA-85-A4CN-01	LUNG	0.008368200836820083	0.0502092050209205	0.33472803347280333	0.058577405857740586	0.23430962343096234	0.012552301255230125	0.12552301255230125	0.0	0.03347280334728033	0.12552301255230125	0.016736401673640166
TCGA-85-A4JB-01	LUNG	0.034129692832764506	0.06143344709897611	0.42662116040955633	0.02901023890784983	0.26621160409556316	0.006825938566552901	0.020477815699658702	0.0034129692832764505	0.04436860068259386	0.08873720136518772	0.01877133105802048
TCGA-85-A4JC-01	LUNG	0.05846153846153846	0.018461538461538463	0.2523076923076923	0.10461538461538461	0.2	0.0	0.06461538461538462	0.012307692307692308	0.21846153846153846	0.06461538461538462	0.006153846153846154
TCGA-85-A4PA-01	LUNG	0.0	0.0	0.15384615384615385	0.0	0.0	0.46153846153846156	0.3076923076923077	0.0	0.0	0.0	0.07692307692307693
TCGA-85-A4QQ-01	LUNG	0.03535353535353535	0.050505050505050504	0.09848484848484848	0.15404040404040403	0.08333333333333333	0.017676767676767676	0.005050505050505051	0.08080808080808081	0.4065656565656566	0.06313131313131314	0.005050505050505051
TCGA-85-A4QR-01	LUNG	0.043010752688172046	0.03942652329749104	0.14336917562724014	0.05017921146953405	0.22580645161290322	0.11827956989247312	0.043010752688172046	0.03225806451612903	0.13261648745519714	0.12903225806451613	0.043010752688172046
TCGA-85-A50M-01	LUNG	0.019230769230769232	0.057692307692307696	0.36538461538461536	0.11538461538461539	0.10576923076923077	0.019230769230769232	0.19230769230769232	0.028846153846153848	0.057692307692307696	0.019230769230769232	0.019230769230769232
TCGA-85-A50Z-01	LUNG	0.012259194395796848	0.07705779334500876	0.4343257443082312	0.02276707530647986	0.23992994746059546	0.017513134851138354	0.0	0.0	0.09807355516637478	0.09807355516637478	0.0
TCGA-85-A510-01	LUNG	0.05405405405405406	0.05945945945945946	0.5243243243243243	0.0	0.21081081081081082	0.05405405405405406	0.04864864864864865	0.0	0.02702702702702703	0.021621621621621623	0.0
TCGA-85-A511-01	LUNG	0.015151515151515152	0.04924242424242424	0.45075757575757575	0.06818181818181818	0.17045454545454544	0.0	0.06060606060606061	0.03409090909090909	0.07196969696969698	0.06439393939393939	0.015151515151515152
TCGA-85-A512-01	LUNG	0.035	0.055	0.245	0.085	0.265	0.03	0.005	0.005	0.135	0.11	0.03
TCGA-85-A513-01	LUNG	0.03571428571428571	0.25	0.0	0.03571428571428571	0.35714285714285715	0.17857142857142858	0.0	0.03571428571428571	0.03571428571428571	0.0	0.07142857142857142
TCGA-85-A53L-01	LUNG	0.012295081967213115	0.04918032786885246	0.32786885245901637	0.0	0.430327868852459	0.00819672131147541	0.08196721311475409	0.004098360655737705	0.045081967213114756	0.040983606557377046	0.0
TCGA-85-A5B5-01	LUNG	0.015021459227467811	0.05150214592274678	0.4291845493562232	0.032188841201716736	0.315450643776824	0.0	0.06223175965665236	0.008583690987124463	0.02145922746781116	0.0536480686695279	0.01072961373390558
TCGA-90-7766-01	LUNG	0.0	0.037037037037037035	0.22962962962962963	0.15555555555555556	0.24444444444444444	0.05185185185185185	0.08888888888888889	0.0	0.07407407407407407	0.11851851851851852	0.0
TCGA-90-7767-01	LUNG	0.028985507246376812	0.043478260869565216	0.32608695652173914	0.15217391304347827	0.17391304347826086	0.014492753623188406	0.14492753623188406	0.0	0.028985507246376812	0.08695652173913043	0.0
TCGA-90-7769-01	LUNG	0.034976152623211444	0.057233704292527825	0.4626391096979332	0.0492845786963434	0.2178060413354531	0.034976152623211444	0.03179650238473768	0.00794912559618442	0.03179650238473768	0.06200317965023847	0.009538950715421303
TCGA-90-7964-01	LUNG	0.04873949579831933	0.05042016806722689	0.35294117647058826	0.10252100840336134	0.16974789915966387	0.0067226890756302525	0.030252100840336135	0.02689075630252101	0.13781512605042018	0.07394957983193277	0.0
TCGA-90-A4ED-01	LUNG	0.4131386861313869	0.46204379562043796	0.0	0.06313868613138686	0.0	0.0	0.0	0.06167883211678832	0.0	0.0	0.0
TCGA-90-A4EE-01	LUNG	0.06622516556291391	0.05077262693156733	0.2097130242825607	0.16556291390728478	0.15673289183222958	0.04856512141280353	0.011037527593818985	0.01545253863134658	0.1986754966887417	0.0772626931567329	0.0
TCGA-90-A59Q-01	LUNG	0.00847457627118644	0.06497175141242938	0.5875706214689266	0.01977401129943503	0.2231638418079096	0.05367231638418079	0.011299435028248588	0.011299435028248588	0.014124293785310734	0.002824858757062147	0.002824858757062147
TCGA-92-7340-01	LUNG	0.04488330341113106	0.025134649910233394	0.2836624775583483	0.04308797127468582	0.12926391382405744	0.0	0.13285457809694792	0.012567324955116697	0.23159784560143626	0.09156193895870736	0.005385996409335727
TCGA-92-7341-01	LUNG	0.023255813953488372	0.07906976744186046	0.19069767441860466	0.05581395348837209	0.16744186046511628	0.17674418604651163	0.06046511627906977	0.05116279069767442	0.04186046511627907	0.14883720930232558	0.004651162790697674
TCGA-92-8063-01	LUNG	0.011363636363636364	0.10909090909090909	0.38181818181818183	0.0	0.3	0.0	0.025	0.01818181818181818	0.05909090909090909	0.08409090909090909	0.011363636363636364
TCGA-92-8064-01	LUNG	0.054945054945054944	0.0989010989010989	0.31135531135531136	0.029304029304029304	0.24175824175824176	0.09523809523809523	0.03296703296703297	0.01098901098901099	0.03663003663003663	0.07326007326007326	0.014652014652014652
TCGA-92-8065-01	LUNG	0.08707865168539326	0.0	0.008426966292134831	0.3089887640449438	0.025280898876404494	0.0028089887640449437	0.05898876404494382	0.0449438202247191	0.46348314606741575	0.0	0.0
TCGA-94-7033-01	LUNG	0.0641025641025641	0.04487179487179487	0.03205128205128205	0.0	0.26282051282051283	0.07692307692307693	0.09615384615384616	0.02564102564102564	0.32051282051282054	0.07692307692307693	0.0
TCGA-94-7557-01	LUNG	0.12949640287769784	0.05755395683453238	0.007194244604316547	0.1223021582733813	0.1223021582733813	0.07194244604316546	0.050359712230215826	0.050359712230215826	0.2805755395683453	0.1079136690647482	0.0
TCGA-94-7943-01	LUNG	0.11857707509881422	0.0	0.13438735177865613	0.20553359683794467	0.1383399209486166	0.003952569169960474	0.07114624505928854	0.06719367588932806	0.2490118577075099	0.011857707509881422	0.0
TCGA-94-8035-01	LUNG	0.027888446215139442	0.04780876494023904	0.30677290836653387	0.11155378486055777	0.22709163346613545	0.08764940239043825	0.00398406374501992	0.02390438247011952	0.09163346613545817	0.06772908366533864	0.00398406374501992
TCGA-94-8490-01	LUNG	0.018518518518518517	0.043209876543209874	0.12081128747795414	0.018518518518518517	0.11728395061728394	0.24426807760141092	0.037037037037037035	0.0	0.053791887125220456	0.30687830687830686	0.03968253968253968
TCGA-94-8491-01	LUNG	0.033873343151693665	0.016200294550810016	0.24005891016200295	0.03829160530191458	0.39322533136966126	0.026509572901325478	0.01914580265095729	0.0014727540500736377	0.1487481590574374	0.05154639175257732	0.030927835051546393
TCGA-94-A4VJ-01	LUNG	0.025390625	0.044921875	0.4609375	0.021484375	0.1953125	0.02734375	0.060546875	0.00390625	0.078125	0.0625	0.01953125
TCGA-94-A5I4-01	LUNG	0.019169329073482427	0.07987220447284345	0.33226837060702874	0.04153354632587859	0.22044728434504793	0.04472843450479233	0.0670926517571885	0.022364217252396165	0.054313099041533544	0.09904153354632587	0.019169329073482427
TCGA-94-A5I6-01	LUNG	0.04672897196261682	0.07009345794392523	0.3644859813084112	0.03271028037383177	0.14018691588785046	0.07009345794392523	0.06074766355140187	0.0	0.08411214953271028	0.10747663551401869	0.02336448598130841
TCGA-96-7544-01	LUNG	0.03413654618473896	0.004016064257028112	0.3232931726907631	0.01606425702811245	0.23694779116465864	0.03614457831325301	0.030120481927710843	0.04216867469879518	0.15060240963855423	0.10843373493975904	0.018072289156626505
TCGA-96-7545-01	LUNG	0.03355704697986577	0.04697986577181208	0.2214765100671141	0.06040268456375839	0.18120805369127516	0.03355704697986577	0.06711409395973154	0.0738255033557047	0.04697986577181208	0.18120805369127516	0.053691275167785234
TCGA-96-8169-01	LUNG	0.009345794392523364	0.12149532710280374	0.2336448598130841	0.0	0.2523364485981308	0.0	0.14953271028037382	0.028037383177570093	0.06542056074766354	0.1261682242990654	0.014018691588785047
TCGA-96-8170-01	LUNG	0.030211480362537766	0.01812688821752266	0.3323262839879154	0.09667673716012085	0.18126888217522658	0.03927492447129909	0.0	0.03323262839879154	0.18126888217522658	0.08157099697885196	0.006042296072507553
TCGA-96-A4JK-01	LUNG	0.03943217665615142	0.05362776025236593	0.33280757097791797	0.07255520504731862	0.26498422712933756	0.052050473186119876	0.01892744479495268	0.02050473186119874	0.09779179810725552	0.04100946372239748	0.006309148264984227
TCGA-96-A4JL-01	LUNG	0.09722222222222222	0.0	0.0	0.041666666666666664	0.09722222222222222	0.2638888888888889	0.3611111111111111	0.125	0.013888888888888888	0.0	0.0
TCGA-98-7454-01	LUNG	0.038314176245210725	0.05363984674329502	0.4099616858237548	0.08045977011494253	0.19923371647509577	0.0038314176245210726	0.05747126436781609	0.019157088122605363	0.10344827586206896	0.02681992337164751	0.007662835249042145
TCGA-98-8020-01	LUNG	0.00847457627118644	0.0	0.0423728813559322	0.1440677966101695	0.2627118644067797	0.1016949152542373	0.11016949152542373	0.0847457627118644	0.2457627118644068	0.0	0.0
TCGA-98-8021-01	LUNG	0.07054263565891473	0.0	0.09844961240310078	0.30077519379844964	0.05193798449612403	0.010077519379844961	0.0069767441860465115	0.03953488372093023	0.40310077519379844	0.018604651162790697	0.0
TCGA-98-8022-01	LUNG	0.013029315960912053	0.07166123778501629	0.18566775244299674	0.0	0.254071661237785	0.03908794788273615	0.08469055374592833	0.06840390879478828	0.18566775244299674	0.07166123778501629	0.026058631921824105
TCGA-98-8023-01	LUNG	0.07569721115537849	0.01593625498007968	0.32669322709163345	0.027888446215139442	0.26693227091633465	0.02390438247011952	0.043824701195219126	0.00796812749003984	0.04780876494023904	0.15139442231075698	0.01195219123505976
TCGA-98-A538-01	LUNG	0.029691211401425176	0.040380047505938245	0.42874109263657956	0.06294536817102138	0.24584323040380046	0.013064133016627079	0.026128266033254157	0.011876484560570071	0.09857482185273159	0.030878859857482184	0.011876484560570071
TCGA-98-A539-01	LUNG	0.07017543859649122	0.06140350877192982	0.34210526315789475	0.07456140350877193	0.19298245614035087	0.06140350877192982	0.0	0.0	0.12719298245614036	0.06140350877192982	0.008771929824561403
TCGA-98-A53A-01	LUNG	0.023017902813299233	0.0792838874680307	0.4629156010230179	0.02557544757033248	0.1432225063938619	0.020460358056265986	0.03836317135549872	0.010230179028132993	0.0639386189258312	0.10741687979539642	0.02557544757033248
TCGA-98-A53B-01	LUNG	0.03684210526315789	0.042105263157894736	0.15789473684210525	0.06315789473684211	0.2789473684210526	0.021052631578947368	0.08947368421052632	0.015789473684210527	0.11578947368421053	0.1631578947368421	0.015789473684210527
TCGA-98-A53C-01	LUNG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.25
TCGA-98-A53H-01	LUNG	0.05405405405405406	0.02702702702702703	0.7027027027027027	0.0	0.10810810810810811	0.0	0.02702702702702703	0.0	0.02702702702702703	0.02702702702702703	0.02702702702702703
TCGA-98-A53I-01	LUNG	0.024539877300613498	0.08588957055214724	0.3067484662576687	0.05930470347648262	0.2822085889570552	0.0408997955010225	0.05112474437627812	0.002044989775051125	0.07566462167689161	0.049079754601226995	0.022494887525562373
TCGA-98-A53J-01	LUNG	0.041666666666666664	0.020833333333333332	0.20833333333333334	0.2708333333333333	0.1597222222222222	0.027777777777777776	0.13194444444444445	0.013888888888888888	0.04861111111111111	0.0625	0.013888888888888888
TCGA-J1-A4AH-01	LUNG	0.03418803418803419	0.06837606837606838	0.1794871794871795	0.1282051282051282	0.1623931623931624	0.0	0.10683760683760683	0.05555555555555555	0.1581196581196581	0.06837606837606838	0.038461538461538464
TCGA-L3-A4E7-01	LUNG	0.0	0.0873015873015873	0.3333333333333333	0.03968253968253968	0.2619047619047619	0.1111111111111111	0.0	0.0	0.023809523809523808	0.14285714285714285	0.0
TCGA-L3-A524-01	LUNG	0.018433179723502304	0.03686635944700461	0.4009216589861751	0.0069124423963133645	0.3271889400921659	0.03456221198156682	0.016129032258064516	0.02534562211981567	0.03456221198156682	0.0944700460829493	0.004608294930875576
TCGA-LA-A446-01	LUNG	0.028639618138424822	0.09069212410501193	0.38663484486873506	0.07637231503579953	0.19331742243436753	0.02386634844868735	0.03818615751789976	0.0405727923627685	0.07398568019093078	0.03341288782816229	0.014319809069212411
TCGA-LA-A7SW-01	LUNG	0.0	0.0	0.008130081300813009	0.06504065040650407	0.21138211382113822	0.11382113821138211	0.12195121951219512	0.032520325203252036	0.22764227642276422	0.10569105691056911	0.11382113821138211
TCGA-MF-A522-01	LUNG	0.06481481481481481	0.0	0.10846560846560846	0.31084656084656087	0.08333333333333333	0.03571428571428571	0.021164021164021163	0.03306878306878307	0.28835978835978837	0.046296296296296294	0.007936507936507936
TCGA-NC-A5HD-01	LUNG	0.0353356890459364	0.05123674911660778	0.3568904593639576	0.0	0.3374558303886926	0.014134275618374558	0.019434628975265017	0.0035335689045936395	0.08833922261484099	0.0706713780918728	0.022968197879858657
TCGA-NC-A5HE-01	LUNG	0.015810276679841896	0.13043478260869565	0.4308300395256917	0.03557312252964427	0.09881422924901186	0.05138339920948617	0.0	0.02766798418972332	0.08695652173913043	0.11462450592885376	0.007905138339920948
TCGA-NC-A5HF-01	LUNG	0.009523809523809525	0.0380952380952381	0.3746031746031746	0.012698412698412698	0.2857142857142857	0.06349206349206349	0.031746031746031744	0.015873015873015872	0.08888888888888889	0.06984126984126984	0.009523809523809525
TCGA-NC-A5HG-01	LUNG	0.07888040712468193	0.18702290076335878	0.15012722646310434	0.10178117048346055	0.22900763358778625	0.044529262086514	0.0	0.0	0.12849872773536897	0.06361323155216285	0.01653944020356234
TCGA-NC-A5HH-01	LUNG	0.027522935779816515	0.09403669724770643	0.3555045871559633	0.034403669724770644	0.22247706422018348	0.009174311926605505	0.0779816513761468	0.020642201834862386	0.04128440366972477	0.09862385321100918	0.01834862385321101
TCGA-NC-A5HI-01	LUNG	0.0055147058823529415	0.042279411764705885	0.4411764705882353	0.07904411764705882	0.14154411764705882	0.0	0.07352941176470588	0.022058823529411766	0.11029411764705882	0.0661764705882353	0.01838235294117647
TCGA-NC-A5HJ-01	LUNG	0.02574257425742574	0.027722772277227723	0.5188118811881188	0.0019801980198019802	0.25742574257425743	0.01782178217821782	0.023762376237623763	0.02574257425742574	0.04554455445544554	0.053465346534653464	0.0019801980198019802
TCGA-NC-A5HK-01	LUNG	0.005847953216374269	0.05263157894736842	0.4327485380116959	0.03216374269005848	0.3157894736842105	0.043859649122807015	0.0	0.02631578947368421	0.03508771929824561	0.049707602339181284	0.005847953216374269
TCGA-NC-A5HL-01	LUNG	0.037037037037037035	0.06666666666666667	0.21481481481481482	0.07777777777777778	0.3148148148148148	0.04814814814814815	0.08518518518518518	0.003703703703703704	0.05185185185185185	0.07407407407407407	0.025925925925925925
TCGA-NC-A5HM-01	LUNG	0.059322033898305086	0.02824858757062147	0.3022598870056497	0.011299435028248588	0.3700564971751412	0.03954802259887006	0.014124293785310734	0.011299435028248588	0.07062146892655367	0.07062146892655367	0.022598870056497175
TCGA-NC-A5HN-01	LUNG	0.04864864864864865	0.11486486486486487	0.2918918918918919	0.03513513513513514	0.2959459459459459	0.02027027027027027	0.03918918918918919	0.004054054054054054	0.03783783783783784	0.09324324324324325	0.01891891891891892
TCGA-NC-A5HO-01	LUNG	0.025974025974025976	0.08766233766233766	0.32142857142857145	0.016233766233766232	0.22077922077922077	0.025974025974025976	0.04220779220779221	0.0	0.09415584415584416	0.1461038961038961	0.01948051948051948
TCGA-NC-A5HP-01	LUNG	0.050980392156862744	0.00196078431372549	0.4666666666666667	0.0392156862745098	0.18627450980392157	0.00196078431372549	0.06274509803921569	0.00784313725490196	0.10980392156862745	0.060784313725490195	0.011764705882352941
TCGA-NC-A5HQ-01	LUNG	0.030373831775700934	0.07242990654205607	0.38317757009345793	0.035046728971962614	0.22429906542056074	0.04906542056074766	0.053738317757009345	0.016355140186915886	0.05841121495327103	0.06775700934579439	0.009345794392523364
TCGA-NC-A5HR-01	LUNG	0.02689486552567237	0.06356968215158924	0.3863080684596577	0.009779951100244499	0.3056234718826406	0.0	0.044009779951100246	0.017114914425427872	0.04645476772616137	0.07823960880195599	0.022004889975550123
TCGA-NC-A5HT-01	LUNG	0.043478260869565216	0.10869565217391304	0.4082125603864734	0.012077294685990338	0.21980676328502416	0.057971014492753624	0.01932367149758454	0.03140096618357488	0.05314009661835749	0.026570048309178744	0.01932367149758454
TCGA-NK-A5CR-01	LUNG	0.05759162303664921	0.09162303664921466	0.3507853403141361	0.04450261780104712	0.18848167539267016	0.028795811518324606	0.041884816753926704	0.0	0.07329842931937172	0.09947643979057591	0.02356020942408377
TCGA-NK-A5CT-01	LUNG	0.007371007371007371	0.07616707616707617	0.35872235872235875	0.08108108108108109	0.16953316953316952	0.04668304668304668	0.02457002457002457	0.03194103194103194	0.13513513513513514	0.06142506142506143	0.007371007371007371
TCGA-NK-A5CX-01	LUNG	0.009302325581395349	0.046511627906976744	0.5534883720930233	0.004651162790697674	0.17674418604651163	0.009302325581395349	0.06511627906976744	0.018604651162790697	0.027906976744186046	0.08837209302325581	0.0
TCGA-NK-A5D1-01	LUNG	0.04375	0.13125	0.13125	0.05	0.3	0.1	0.05625	0.04375	0.09375	0.04375	0.00625
TCGA-NK-A7XE-01	LUNG	0.08333333333333333	0.0	0.007575757575757576	0.3181818181818182	0.0	0.045454545454545456	0.045454545454545456	0.0	0.4090909090909091	0.09090909090909091	0.0
TCGA-O2-A52N-01	LUNG	0.04409448818897638	0.004724409448818898	0.38110236220472443	0.02047244094488189	0.31338582677165355	0.04094488188976378	0.0	0.02204724409448819	0.10708661417322834	0.05669291338582677	0.009448818897637795
TCGA-O2-A52Q-01	LUNG	0.031020408163265307	0.015510204081632653	0.5306122448979592	0.07265306122448979	0.17224489795918368	0.027755102040816326	0.004081632653061225	0.017142857142857144	0.11020408163265306	0.0163265306122449	0.0024489795918367346
TCGA-O2-A52S-01	LUNG	0.04670912951167728	0.050955414012738856	0.2929936305732484	0.09341825902335456	0.2356687898089172	0.04246284501061571	0.016985138004246284	0.03184713375796178	0.15074309978768577	0.029723991507430998	0.008492569002123142
TCGA-O2-A52V-01	LUNG	0.018072289156626505	0.08433734939759036	0.4066265060240964	0.045180722891566265	0.2289156626506024	0.024096385542168676	0.018072289156626505	0.060240963855421686	0.030120481927710843	0.06626506024096386	0.018072289156626505
TCGA-O2-A52W-01	LUNG	0.08461538461538462	0.0	0.27692307692307694	0.08461538461538462	0.17692307692307693	0.15384615384615385	0.007692307692307693	0.0	0.038461538461538464	0.17692307692307693	0.0
TCGA-O2-A5IB-01	LUNG	0.01592356687898089	0.08598726114649681	0.40764331210191085	0.028662420382165606	0.267515923566879	0.0	0.0	0.01910828025477707	0.041401273885350316	0.1337579617834395	0.0
TCGA-XC-AA0X-01	LUNG	0.012987012987012988	0.12987012987012986	0.2683982683982684	0.08225108225108226	0.19047619047619047	0.06060606060606061	0.0	0.025974025974025976	0.0735930735930736	0.1341991341991342	0.021645021645021644
TCGA-3M-AB46-01	STAD	0.030303030303030304	0.050505050505050504	0.13131313131313133	0.06060606060606061	0.29292929292929293	0.16666666666666666	0.03535353535353535	0.025252525252525252	0.12121212121212122	0.06060606060606061	0.025252525252525252
TCGA-3M-AB47-01	STAD	0.014184397163120567	0.09929078014184398	0.05673758865248227	0.014184397163120567	0.0851063829787234	0.2127659574468085	0.3333333333333333	0.11347517730496454	0.0	0.0	0.07092198581560284
TCGA-B7-5816-01	STAD	0.017057569296375266	0.007107320540156361	0.0689410092395167	0.0	0.0	0.2914001421464108	0.26439232409381663	0.030561478322672354	0.0	0.27860696517412936	0.04193319118692253
TCGA-B7-5818-01	STAD	0.06072874493927125	0.0931174089068826	0.0	0.1214574898785425	0.19635627530364372	0.09919028340080972	0.09716599190283401	0.016194331983805668	0.0	0.08097165991902834	0.23481781376518218
TCGA-B7-A5TI-01	STAD	0.008658008658008658	0.001443001443001443	0.031746031746031744	0.0	0.0	0.42568542568542567	0.35064935064935066	0.046176046176046176	0.017316017316017316	0.11688311688311688	0.001443001443001443
TCGA-B7-A5TJ-01	STAD	0.03205128205128205	0.019230769230769232	0.0	0.0	0.016025641025641024	0.30448717948717946	0.3685897435897436	0.0641025641025641	0.00641025641025641	0.0	0.1891025641025641
TCGA-B7-A5TK-01	STAD	0.0	0.0	0.08571428571428572	0.05714285714285714	0.0	0.18571428571428572	0.5285714285714286	0.014285714285714285	0.12857142857142856	0.0	0.0
TCGA-B7-A5TN-01	STAD	0.0	0.0	0.03	0.03	0.32	0.01	0.39	0.16	0.01	0.0	0.05
TCGA-BR-4183-01	STAD	0.07142857142857142	0.04285714285714286	0.0	0.0	0.0	0.15714285714285714	0.5571428571428572	0.07142857142857142	0.014285714285714285	0.0	0.08571428571428572
TCGA-BR-4184-01	STAD	0.010635726371766982	0.0	0.0	0.0	0.0	0.9753444525018129	0.0	0.0	0.0	0.01401982112642011	0.0
TCGA-BR-4187-01	STAD	0.05263157894736842	0.0	0.0	0.02631578947368421	0.02631578947368421	0.34210526315789475	0.3157894736842105	0.18421052631578946	0.05263157894736842	0.0	0.0
